"FileName","ChangeChurn"
"core.src.test.java.org.apache.calcite.test.JdbcAdapterTest_java","86"
"core.src.test.java.org.apache.calcite.sql.test.SqlTesterImpl_java","86"
"linq4j.src.main.java.org.apache.calcite.linq4j.CorrelateJoinType_java","86"
"core.src.main.java.org.apache.calcite.util.CompoundClosableAllocation_java","86"
"core.src.main.java.org.apache.calcite.util.CaseInsensitiveComparator_java","86"
"core.src.main.java.org.apache.calcite.materialize.LatticeRootNode_java","86"
"core.src.test.java.org.apache.calcite.test.StreamTest_java","85"
"elasticsearch.src.main.java.org.apache.calcite.adapter.elasticsearch.ElasticsearchRules_java","85"
"core.src.main.java.org.apache.calcite.rel.rules.AggregateProjectMergeRule_java","85"
"core.src.main.java.org.apache.calcite.sql.parser.SqlParser_java","85"
"core.src.main.java.org.apache.calcite.rel.rules.PruneEmptyRules_java","85"
"core.src.test.java.org.apache.calcite.test.FoodMartQuerySet_java","85"
"core.src.main.java.org.apache.calcite.sql.SqlWithinGroupOperator_java","85"
"core.src.test.resources.sql.struct_iq","84"
"core.src.main.java.org.apache.calcite.rel.core.JoinInfo_java","84"
"piglet.src.main.java.org.apache.calcite.piglet.PigRelExWalker_java","84"
"piglet.pom_xml","82"
"core.src.main.java.org.apache.calcite.rel.mutable.MutableRels_java","82"
"core.src.main.java.org.apache.calcite.plan.RelCompositeTrait_java","82"
"geode.src.main.java.org.apache.calcite.adapter.geode.rel.GeodeTable_java","82"
"core.src.test.java.org.apache.calcite.test.catalog.CountingFactory_java","82"
"core.src.main.java.org.apache.calcite.sql.SqlAggFunction_java","81"
