Filename,Size,Complexity,Revisions,Design Smells,Dependent Partners,Depends on Partners,Total Dependencies,CoChange Partners,Bug Commits,Refactoring operations,Churn,TotalIssues,Clique,Crossing,IsCenter,ModularityViolation,PackageCycle,UnhealthyInheritance,UnstableInterface,isUnstableInterface,PresentInIssues,SqIssues,SqCodeSmells,SqBugs,SqVulnerabilities,SqSecuritySpots
src.main.java.net.openhft.chronicle.queue.impl.table.SingleTableBuilder_java,112,21,2,0,2,4,6,0,0,0,10,3,0,0,0,0,2,1,0,0,2,4,4,0,0,0
src.main.java.net.openhft.chronicle.queue.impl.table.SingleTableStore_java,186,32,8,1,3,3,6,0,0,0,145,3,0,0,0,0,2,1,0,0,2,7,7,0,0,0
src.main.java.net.openhft.chronicle.queue.jitter.QueuePingPongMain_java,71,11,1,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,8,7,1,0,0
src.main.java.net.openhft.chronicle.queue.reader.ChronicleHistoryReader_java,183,41,1,0,1,3,4,0,0,0,10,1,0,0,0,0,1,0,0,0,1,8,4,4,0,0
src.main.java.net.openhft.chronicle.queue.reader.ChronicleReaderPlugin_java,14,2,4,0,1,0,1,1,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
src.main.java.net.openhft.chronicle.queue.reader.ChronicleReader_java,203,45,7,0,1,7,8,1,0,0,204,2,0,0,0,0,1,1,0,0,2,4,4,0,0,0
src.main.java.net.openhft.chronicle.queue.reader.DummyMethodReaderQueueEntryHandler_java,21,5,1,1,1,1,2,0,0,0,36,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
src.main.java.net.openhft.chronicle.queue.reader.MessageToTextQueueEntryHandler_java,28,5,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
src.main.java.net.openhft.chronicle.queue.reader.MethodReaderQueueEntryHandler_java,22,4,1,1,0,1,1,0,0,0,33,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
src.main.java.net.openhft.chronicle.queue.reader.QueueEntryHandler_java,3,1,0,0,4,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
src.main.java.net.openhft.chronicle.queue.service.EventLoopServiceWrapper_java,62,12,1,1,1,7,8,0,0,0,4,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0
src.main.java.net.openhft.chronicle.queue.service.ServiceWrapperBuilder_java,102,25,2,1,1,5,6,0,0,0,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
src.main.java.net.openhft.chronicle.queue.service.ServiceWrapper_java,4,2,1,1,2,1,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
src.main.java.net.openhft.chronicle.queue.util.FileState_java,0,0,2,0,1,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
src.main.java.net.openhft.chronicle.queue.util.FileUtil_java,97,15,3,0,0,2,2,0,0,0,178,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1
