Filename,Size,Complexity,Revisions,Design Smells,Dependent Partners,Depends on Partners,Total Dependencies,CoChange Partners,Bug Commits,Refactoring operations,Churn,TotalIssues,Clique,Crossing,IsCenter,ModularityViolation,PackageCycle,UnhealthyInheritance,UnstableInterface,isUnstableInterface,PresentInIssues,SqIssues,SqCodeSmells,SqBugs,SqVulnerabilities,SqSecuritySpots
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTReturnStatement_java,8,2,3,2,9,3,12,89,0,0,14,3,0,0,0,1,0,1,1,0,3,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTRunAsBlockStatement_java,8,2,3,2,4,3,7,89,0,0,14,3,0,0,0,1,0,1,1,0,3,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTSoqlExpression_java,14,4,5,2,8,3,11,90,0,0,24,4,0,0,0,1,0,1,2,0,3,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTSoslExpression_java,8,2,3,2,7,3,10,89,0,0,14,3,0,0,0,1,0,1,1,0,3,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTStandardCondition_java,8,2,3,2,7,3,10,89,0,0,14,3,0,0,0,1,0,1,1,0,3,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTStatementExecuted_java,8,2,3,2,4,3,7,89,0,0,14,3,0,0,0,1,0,1,1,0,3,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTStatement_java,8,2,3,2,6,3,9,89,0,0,14,3,0,0,0,1,0,1,1,0,3,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTSuperMethodCallExpression_java,8,2,3,2,4,3,7,89,0,0,14,3,0,0,0,1,0,1,1,0,3,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTSuperVariableExpression_java,8,2,3,2,4,3,7,89,0,0,14,3,0,0,0,1,0,1,1,0,3,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTSwitchStatement_java,8,2,1,2,5,2,7,0,0,0,21,1,0,0,0,0,0,1,0,0,1,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTTernaryExpression_java,8,2,3,2,7,3,10,89,0,0,14,3,0,0,0,1,0,1,1,0,3,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTThisMethodCallExpression_java,8,2,3,2,4,3,7,89,0,0,14,3,0,0,0,1,0,1,1,0,3,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTThisVariableExpression_java,8,2,3,2,4,3,7,89,0,0,14,3,0,0,0,1,0,1,1,0,3,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTThrowStatement_java,8,2,3,2,6,3,9,89,0,0,14,3,0,0,0,1,0,1,1,0,3,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTTriggerVariableExpression_java,8,2,3,2,4,3,7,89,0,0,14,3,0,0,0,1,0,1,1,0,3,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTTryCatchFinallyBlockStatement_java,8,2,3,2,6,3,9,89,0,0,14,3,0,0,0,1,0,1,1,0,3,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTTypeWhenBlock_java,21,4,3,2,4,2,6,0,0,0,39,1,0,0,0,0,0,1,0,0,1,3,2,0,0,1
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTUserClassMethods_java,8,2,3,2,4,3,7,89,0,0,14,3,0,0,0,1,0,1,1,0,3,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTUserClassOrInterface_java,14,1,3,0,15,2,17,0,0,0,21,3,0,0,0,0,1,2,0,0,2,0,0,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTUserClass_java,47,14,8,2,36,11,47,90,0,4,51,4,0,0,0,1,0,1,2,0,3,4,4,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTUserEnum_java,15,4,6,3,10,6,16,90,0,2,41,4,0,0,0,1,0,1,2,0,3,2,2,0,0,0
