Filename,Size,Complexity,Revisions,Design Smells,Dependent Partners,Depends on Partners,Total Dependencies,CoChange Partners,Bug Commits,Refactoring operations,Churn,TotalIssues,Clique,Crossing,IsCenter,ModularityViolation,PackageCycle,UnhealthyInheritance,UnstableInterface,isUnstableInterface,PresentInIssues,SqIssues,SqCodeSmells,SqBugs,SqVulnerabilities,SqSecuritySpots
spring-aop.src.main.java.org.springframework.aop.aspectj.SingletonAspectInstanceFactory_java,42,6,0,1,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
spring-aop.src.main.java.org.springframework.aop.aspectj.TypePatternClassFilter_java,65,9,1,1,2,5,7,0,0,0,21,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.aspectj.annotation.AbstractAspectJAdvisorFactory_java,265,51,0,1,2,8,10,0,0,0,0,3,0,0,0,0,0,3,0,0,1,11,10,1,0,0
spring-aop.src.main.java.org.springframework.aop.aspectj.annotation.AnnotationAwareAspectJAutoProxyCreator_java,80,16,0,2,1,11,12,0,0,0,0,3,0,0,0,0,0,3,0,0,1,3,3,0,0,0
spring-aop.src.main.java.org.springframework.aop.aspectj.annotation.AspectJAdvisorFactory_java,53,5,0,0,5,6,11,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0
spring-aop.src.main.java.org.springframework.aop.aspectj.annotation.AspectJProxyFactory_java,130,16,0,1,0,16,16,0,0,0,0,2,0,0,0,0,0,2,0,0,1,2,2,0,0,0
spring-aop.src.main.java.org.springframework.aop.aspectj.annotation.AspectMetadata_java,126,18,2,0,9,6,15,0,0,0,10,2,0,0,0,0,0,2,0,0,1,3,3,0,0,0
spring-aop.src.main.java.org.springframework.aop.aspectj.annotation.BeanFactoryAspectInstanceFactory_java,77,13,1,1,2,10,12,0,0,0,2,3,0,0,0,0,0,3,0,0,1,1,1,0,0,0
spring-aop.src.main.java.org.springframework.aop.aspectj.annotation.BeanFactoryAspectJAdvisorsBuilder_java,106,16,0,0,1,12,13,0,0,0,0,3,0,0,0,0,0,3,0,0,1,3,2,1,0,0
spring-aop.src.main.java.org.springframework.aop.aspectj.annotation.InstantiationModelAwarePointcutAdvisorImpl_java,199,39,0,1,1,16,17,0,0,0,0,3,0,0,0,0,0,3,0,0,1,4,4,0,0,0
spring-aop.src.main.java.org.springframework.aop.aspectj.annotation.LazySingletonAspectInstanceFactoryDecorator_java,56,11,0,0,2,6,8,0,0,0,0,3,0,0,0,0,0,3,0,0,1,3,2,1,0,0
spring-aop.src.main.java.org.springframework.aop.aspectj.annotation.MetadataAwareAspectInstanceFactory_java,20,2,0,0,9,3,12,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.aspectj.annotation.NotAnAtAspectException_java,22,2,0,1,1,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0
spring-aop.src.main.java.org.springframework.aop.aspectj.annotation.PrototypeAspectInstanceFactory_java,21,2,0,2,1,2,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.aspectj.annotation.ReflectiveAspectJAdvisorFactory_java,181,35,1,2,3,30,33,0,0,0,6,5,0,0,0,0,0,5,0,0,1,2,2,0,0,0
spring-aop.src.main.java.org.springframework.aop.aspectj.annotation.SimpleMetadataAwareAspectInstanceFactory_java,26,4,0,1,1,5,6,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.aspectj.annotation.SingletonMetadataAwareAspectInstanceFactory_java,28,4,0,1,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.aspectj.annotation.package-info_java,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.aspectj.autoproxy.AspectJAwareAdvisorAutoProxyCreator_java,119,22,0,1,2,11,13,0,0,0,0,4,0,0,0,0,0,4,0,0,1,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.aspectj.autoproxy.AspectJPrecedenceComparator_java,79,15,0,1,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.aspectj.autoproxy.package-info_java,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.aspectj.package-info_java,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.config.AbstractInterceptorDrivenBeanDefinitionDecorator_java,52,7,0,1,0,14,14,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.config.AdviceEntry_java,18,2,0,1,1,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.config.AdvisorComponentDefinition_java,58,10,0,1,1,7,8,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.config.AdvisorEntry_java,18,2,0,1,1,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.config.AopConfigUtils_java,85,18,0,1,4,12,16,0,0,0,0,4,0,0,0,0,0,4,0,0,1,1,1,0,0,0
spring-aop.src.main.java.org.springframework.aop.config.AopNamespaceHandler_java,18,1,0,1,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.config.AopNamespaceUtils_java,50,9,0,1,5,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
spring-aop.src.main.java.org.springframework.aop.config.AspectComponentDefinition_java,23,3,0,0,1,4,5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.config.AspectEntry_java,22,2,0,1,1,2,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.config.AspectJAutoProxyBeanDefinitionParser_java,36,7,0,1,1,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.config.ConfigBeanDefinitionParser_java,345,48,0,1,1,40,41,0,0,0,0,7,0,0,0,0,0,7,0,0,1,1,1,0,0,0
spring-aop.src.main.java.org.springframework.aop.config.MethodLocatingFactoryBean_java,49,10,0,1,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.config.PointcutComponentDefinition_java,30,5,0,1,1,5,6,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.config.PointcutEntry_java,18,2,0,1,1,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.config.ScopedProxyBeanDefinitionDecorator_java,23,3,1,1,1,6,7,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
