Filename,Size,Complexity,Revisions,Design Smells,Dependent Partners,Depends on Partners,Total Dependencies,CoChange Partners,Bug Commits,Refactoring operations,Churn,TotalIssues,Clique,Crossing,IsCenter,ModularityViolation,PackageCycle,UnhealthyInheritance,UnstableInterface,isUnstableInterface,PresentInIssues,SqIssues,SqCodeSmells,SqBugs,SqVulnerabilities,SqSecuritySpots
pulsar-client-1x-base.pulsar-client-1x.src.main.java.org.apache.pulsar.client.impl.v1.ReaderV1Impl_java,36,11,0,1,2,3,5,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
pulsar-client-admin.src.main.java.org.apache.pulsar.client.admin.Bookies_java,21,4,2,0,3,3,6,0,0,0,42,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
pulsar-client-admin.src.main.java.org.apache.pulsar.client.admin.BrokerStats_java,26,6,2,0,3,3,6,0,0,0,97,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
pulsar-client-admin.src.main.java.org.apache.pulsar.client.admin.Brokers_java,64,9,4,0,4,3,7,0,0,0,353,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
pulsar-client-admin.src.main.java.org.apache.pulsar.client.admin.Clusters_java,192,19,2,0,7,5,12,0,0,0,412,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
pulsar-client-admin.src.main.java.org.apache.pulsar.client.admin.Functions_java,241,28,7,0,4,7,11,0,0,0,591,3,0,0,0,2,1,0,0,0,2,3,3,0,0,0
pulsar-client-admin.src.main.java.org.apache.pulsar.client.admin.LongRunningProcessStatus_java,22,4,1,1,9,0,9,0,0,0,3,2,0,0,0,0,1,1,0,0,2,3,1,0,2,0
pulsar-client-admin.src.main.java.org.apache.pulsar.client.admin.Lookup_java,18,2,1,0,5,1,6,0,0,0,26,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
pulsar-client-admin.src.main.java.org.apache.pulsar.client.admin.Namespaces_java,734,87,24,1,14,16,30,0,0,0,2593,15,0,2,0,5,1,0,7,0,4,5,5,0,0,0
pulsar-client-admin.src.main.java.org.apache.pulsar.client.admin.NonPersistentTopics_java,105,14,1,0,4,4,8,0,0,0,30,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
pulsar-client-admin.src.main.java.org.apache.pulsar.client.admin.OffloadProcessStatus_java,24,5,1,1,7,3,10,0,0,0,6,3,0,0,0,0,1,2,0,0,2,1,0,0,1,0
pulsar-client-admin.src.main.java.org.apache.pulsar.client.admin.Properties_java,50,5,1,0,1,2,3,0,0,0,14,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
pulsar-client-admin.src.main.java.org.apache.pulsar.client.admin.PulsarAdminBuilder_java,70,12,2,0,11,3,14,0,0,0,39,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0
pulsar-client-admin.src.main.java.org.apache.pulsar.client.admin.PulsarAdminException_java,193,39,4,2,68,2,70,0,0,0,89,3,0,0,0,2,1,0,0,0,2,1,1,0,0,0
pulsar-client-admin.src.main.java.org.apache.pulsar.client.admin.PulsarAdmin_java,272,31,7,3,47,41,88,0,0,0,149,5,1,0,0,1,2,1,0,0,4,5,4,1,0,0
pulsar-client-admin.src.main.java.org.apache.pulsar.client.admin.ResourceQuotas_java,43,5,2,0,3,2,5,0,0,0,202,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
pulsar-client-admin.src.main.java.org.apache.pulsar.client.admin.Schemas_java,81,11,8,0,6,8,14,0,0,0,230,2,0,0,0,1,1,0,0,0,2,3,3,0,0,0
pulsar-client-admin.src.main.java.org.apache.pulsar.client.admin.Sink_java,5,0,2,2,2,1,3,0,0,0,371,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
pulsar-client-admin.src.main.java.org.apache.pulsar.client.admin.Sinks_java,161,19,4,0,4,5,9,0,0,0,675,2,0,0,0,1,1,0,0,0,2,0,0,0,0,0
pulsar-client-admin.src.main.java.org.apache.pulsar.client.admin.Source_java,5,0,2,2,2,1,3,0,0,0,372,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
pulsar-client-admin.src.main.java.org.apache.pulsar.client.admin.Sources_java,161,19,4,0,4,5,9,0,0,0,685,2,0,0,0,1,1,0,0,0,2,0,0,0,0,0
pulsar-client-admin.src.main.java.org.apache.pulsar.client.admin.Tenants_java,49,5,2,0,5,2,7,0,0,0,81,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
pulsar-client-admin.src.main.java.org.apache.pulsar.client.admin.Topics_java,490,66,13,1,15,11,26,0,0,0,735,13,0,1,0,6,1,0,5,0,4,0,0,0,0,0
pulsar-client-admin.src.main.java.org.apache.pulsar.client.admin.Worker_java,35,5,1,0,3,3,6,0,0,0,43,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
pulsar-client-admin.src.main.java.org.apache.pulsar.client.admin.internal.BaseResource_java,175,33,9,2,16,6,22,0,0,0,99,6,0,0,0,3,1,1,1,0,4,3,3,0,0,0
pulsar-client-admin.src.main.java.org.apache.pulsar.client.admin.internal.BookiesImpl_java,39,5,3,2,1,7,8,0,0,0,120,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0
pulsar-client-admin.src.main.java.org.apache.pulsar.client.admin.internal.BrokerStatsImpl_java,75,8,3,2,1,8,9,0,0,0,216,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
pulsar-client-admin.src.main.java.org.apache.pulsar.client.admin.internal.BrokersImpl_java,93,11,7,2,1,8,9,0,0,0,307,1,0,0,0,0,1,0,0,0,1,2,2,0,0,0
pulsar-client-admin.src.main.java.org.apache.pulsar.client.admin.internal.ClustersImpl_java,153,22,3,3,1,9,10,0,0,0,492,1,0,0,0,0,1,0,0,0,1,2,2,0,0,0
pulsar-client-admin.src.main.java.org.apache.pulsar.client.admin.internal.ComponentResource_java,34,7,5,2,3,5,8,0,0,0,144,3,0,0,0,1,1,1,0,0,3,2,2,0,0,0
pulsar-client-admin.src.main.java.org.apache.pulsar.client.admin.internal.FunctionsImpl_java,336,59,11,3,1,14,15,0,0,0,1375,5,0,0,0,3,1,1,0,0,3,9,4,4,1,0
pulsar-client-admin.src.main.java.org.apache.pulsar.client.admin.internal.JacksonConfigurator_java,12,2,1,0,1,1,2,0,0,0,5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
pulsar-client-admin.src.main.java.org.apache.pulsar.client.admin.internal.LookupImpl_java,40,5,3,2,1,6,7,0,0,0,98,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
pulsar-client-admin.src.main.java.org.apache.pulsar.client.admin.internal.NamespacesImpl_java,895,91,25,3,1,22,23,0,0,0,2920,17,0,0,0,9,1,0,7,0,3,7,7,0,0,0
pulsar-client-admin.src.main.java.org.apache.pulsar.client.admin.internal.NonPersistentTopicsImpl_java,215,28,7,2,1,10,11,0,0,0,84,2,0,0,0,1,1,0,0,0,2,2,2,0,0,0
pulsar-client-admin.src.main.java.org.apache.pulsar.client.admin.internal.PulsarAdminBuilderImpl_java,64,14,2,1,1,6,7,0,0,0,18,2,1,0,0,0,1,0,0,0,2,2,2,0,0,0
pulsar-client-admin.src.main.java.org.apache.pulsar.client.admin.internal.ResourceQuotasImpl_java,61,7,3,2,1,8,9,0,0,0,150,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
pulsar-client-admin.src.main.java.org.apache.pulsar.client.admin.internal.SchemasImpl_java,147,23,10,2,1,16,17,0,0,0,759,2,0,0,0,1,1,0,0,0,2,0,0,0,0,0
pulsar-client-admin.src.main.java.org.apache.pulsar.client.admin.internal.SinksImpl_java,201,31,9,3,1,12,13,0,0,0,738,4,0,0,0,2,1,1,0,0,3,4,2,2,0,0
pulsar-client-admin.src.main.java.org.apache.pulsar.client.admin.internal.SourcesImpl_java,201,31,9,3,1,12,13,0,0,0,750,4,0,0,0,2,1,1,0,0,3,4,2,2,0,0
pulsar-client-admin.src.main.java.org.apache.pulsar.client.admin.internal.TenantsImpl_java,67,12,3,2,1,7,8,0,0,0,127,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0
pulsar-client-admin.src.main.java.org.apache.pulsar.client.admin.internal.TopicsImpl_java,857,109,25,2,1,25,26,0,0,0,832,18,0,0,0,7,1,5,5,0,4,11,10,1,0,0
pulsar-client-admin.src.main.java.org.apache.pulsar.client.admin.internal.WebTargets_java,20,4,1,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pulsar-client-admin.src.main.java.org.apache.pulsar.client.admin.internal.WorkerImpl_java,81,11,3,2,1,6,7,0,0,0,245,1,0,0,0,0,1,0,0,0,1,2,2,0,0,0
pulsar-client-admin.src.main.java.org.apache.pulsar.client.admin.internal.http.AsyncHttpConnectorProvider_java,12,3,4,0,1,2,3,0,0,0,17,4,1,0,0,2,1,0,0,0,3,0,0,0,0,0
pulsar-client-admin.src.main.java.org.apache.pulsar.client.admin.internal.http.AsyncHttpConnector_java,159,28,7,1,1,7,8,0,0,0,416,3,1,0,0,1,1,0,0,0,3,6,5,1,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.AuthenticationDataProvider_java,63,9,2,0,30,1,31,0,0,0,8,2,0,0,0,0,1,1,0,0,2,3,3,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.AuthenticationFactory_java,60,5,1,0,14,3,17,0,0,0,8,2,0,0,0,0,2,0,0,0,1,4,4,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.Authentication_java,47,7,2,0,64,2,66,0,0,0,33,3,0,0,0,0,2,1,0,0,2,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.BatchMessageContainer_java,34,6,2,1,8,0,8,0,0,0,68,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.BatchReceivePolicy_java,103,17,7,1,7,0,7,0,0,0,166,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.BatcherBuilder_java,18,1,4,0,10,2,12,0,0,0,81,2,1,0,0,0,1,0,0,0,2,1,1,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.ClientBuilder_java,173,26,4,0,36,4,40,0,0,0,150,3,0,0,0,0,2,1,0,0,2,1,1,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.CompressionType_java,0,0,2,0,18,0,18,0,0,0,13,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.ConsumerBuilder_java,225,37,18,1,17,15,32,0,0,0,381,8,0,1,0,5,0,1,1,0,4,1,1,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.ConsumerCryptoFailureAction_java,0,0,1,0,12,0,12,0,0,0,12,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.ConsumerEventListener_java,17,2,0,0,10,1,11,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.ConsumerInterceptor_java,42,6,3,0,6,3,9,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.ConsumerStats_java,61,14,2,0,11,0,11,0,0,0,12,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.Consumer_java,208,37,6,2,14,5,19,0,0,0,332,3,0,0,0,2,1,0,0,0,2,1,1,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.CryptoKeyReader_java,18,2,1,0,19,1,20,0,0,0,7,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.DeadLetterPolicy_java,14,0,1,1,8,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.EncodedAuthenticationParameterSupport_java,10,1,1,1,10,0,10,0,0,0,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.EncryptionKeyInfo_java,27,6,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.HashingScheme_java,0,0,1,0,14,0,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.KeySharedMode_java,0,0,1,0,4,0,4,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.KeySharedPolicy_java,108,27,2,2,7,2,9,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.MessageCrypto_java,10,4,3,0,10,2,12,0,0,0,243,4,0,2,0,1,0,1,0,0,3,3,3,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.MessageId_java,36,3,1,0,98,1,99,0,0,0,38,5,1,0,0,0,3,1,0,0,3,3,3,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.MessageListener_java,17,2,2,1,5,2,7,0,0,0,12,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.MessageRouter_java,24,2,0,0,10,2,12,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.MessageRoutingMode_java,0,0,1,0,12,0,12,0,0,0,21,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.Message_java,127,22,3,0,73,2,75,0,0,0,78,4,0,0,0,0,3,1,0,0,2,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.Messages_java,10,1,1,0,8,0,8,0,0,0,31,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.ProducerBuilder_java,202,30,7,1,27,11,38,0,0,0,258,3,0,0,0,2,1,0,0,0,2,2,2,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.ProducerCryptoFailureAction_java,0,0,1,0,8,0,8,0,0,0,6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.ProducerInterceptor_java,24,3,2,0,8,3,11,0,0,0,29,2,0,0,0,0,1,1,0,0,2,1,1,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.ProducerStats_java,69,16,1,0,8,0,8,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.Producer_java,76,13,2,1,19,5,24,0,0,0,63,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.PulsarClientException_java,978,136,15,6,116,0,116,0,0,0,577,11,0,5,0,1,2,0,3,0,4,4,4,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.PulsarClient_java,79,12,1,1,43,7,50,0,0,0,98,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.Range_java,36,8,2,0,5,0,5,0,0,0,68,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.ReaderBuilder_java,95,15,4,0,14,6,20,0,0,0,93,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.ReaderListener_java,17,2,1,1,5,2,7,0,0,0,14,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.Reader_java,72,13,2,1,3,3,6,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.RegexSubscriptionMode_java,0,0,1,0,9,0,9,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.SchemaSerializationException_java,19,2,1,1,27,0,27,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.Schema_java,237,27,9,1,54,10,64,0,0,0,166,9,1,1,0,1,3,1,2,1,6,19,19,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.ServiceUrlProvider_java,15,2,1,1,6,1,7,0,0,0,14,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.SubscriptionInitialPosition_java,0,0,1,0,17,0,17,0,0,0,11,1,0,0,0,0,1,0,0,0,1,2,2,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.SubscriptionMode_java,0,0,3,0,7,0,7,0,0,0,93,4,0,1,0,2,0,0,1,0,3,2,2,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.SubscriptionType_java,0,0,2,0,24,0,24,0,0,0,40,1,0,0,0,0,1,0,0,0,1,4,4,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.TopicMetadata_java,10,1,0,0,12,0,12,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.TypedMessageBuilder_java,100,15,4,0,21,2,23,0,0,0,239,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.interceptor.ProducerInterceptorWrapper_java,21,5,1,1,1,5,6,0,0,0,56,1,0,0,0,0,1,0,0,0,1,2,2,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.interceptor.ProducerInterceptor_java,30,4,1,0,4,4,8,0,0,0,100,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.interceptor.package-info_java,0,0,1,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.package-info_java,0,0,1,0,3,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.schema.FieldSchemaBuilder_java,45,7,1,1,3,1,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.schema.Field_java,13,0,1,1,12,0,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.schema.GenericRecordBuilder_java,36,5,0,1,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.schema.GenericRecord_java,29,4,0,0,19,1,20,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.schema.GenericSchema_java,15,2,1,0,7,3,10,0,0,0,2,4,0,0,0,0,2,2,0,0,2,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.schema.RecordSchemaBuilder_java,36,5,1,1,3,4,7,0,0,0,9,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.schema.SchemaBuilder_java,13,1,0,0,0,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.schema.SchemaDefinitionBuilder_java,53,8,4,1,5,1,6,0,0,0,59,4,0,0,0,2,2,0,0,0,2,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.schema.SchemaDefinition_java,42,7,4,1,12,2,14,0,0,0,50,4,1,0,0,1,2,0,0,0,3,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.schema.SchemaInfoProvider_java,21,3,4,0,6,1,7,0,0,0,62,6,0,1,0,2,1,1,1,0,5,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.schema.SchemaReader_java,27,3,3,0,11,0,11,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.schema.SchemaWriter_java,11,1,3,0,6,0,6,0,0,0,24,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.schema.package-info_java,0,0,1,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.transaction.TransactionBuilder_java,17,2,1,1,2,0,2,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.transaction.TransactionCoordinatorClientException_java,135,25,1,3,3,0,3,0,0,0,121,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.transaction.TransactionCoordinatorClient_java,92,14,1,1,1,2,3,0,0,0,162,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.transaction.Transaction_java,15,2,1,0,4,0,4,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.api.transaction.package-info_java,0,0,1,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.internal.DefaultImplementation_java,207,48,9,3,13,17,30,0,0,0,278,8,1,0,0,1,3,1,2,0,5,11,11,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.internal.ReflectionUtils_java,56,8,4,0,1,1,2,0,0,0,32,2,1,0,0,1,0,0,0,0,2,9,9,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.client.internal.package-info_java,0,0,1,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.common.api.AuthData_java,10,1,1,1,19,0,19,0,0,0,11,1,0,0,0,0,1,0,0,0,1,4,1,0,3,0
pulsar-client-api.src.main.java.org.apache.pulsar.common.api.EncryptionContext_java,25,0,1,2,7,1,8,0,0,0,6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.common.api.package-info_java,0,0,1,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.common.schema.KeyValueEncodingType_java,0,0,2,0,7,0,7,0,0,0,40,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.common.schema.KeyValue_java,87,11,2,1,14,1,15,0,0,0,87,3,1,0,0,0,2,0,0,0,2,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.common.schema.SchemaInfoWithVersion_java,10,1,3,1,4,2,6,0,0,0,89,2,1,0,0,0,1,0,0,0,2,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.common.schema.SchemaInfo_java,37,7,4,1,57,3,60,0,0,0,40,4,1,0,0,1,2,0,0,0,3,0,0,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.common.schema.SchemaType_java,0,0,3,0,53,0,53,0,0,0,107,2,0,0,0,0,2,0,0,0,1,1,1,0,0,0
pulsar-client-api.src.main.java.org.apache.pulsar.common.schema.package-info_java,0,0,1,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pulsar-client-auth-athenz.src.main.java.org.apache.pulsar.client.impl.auth.AuthenticationAthenz_java,118,23,2,1,0,7,7,0,0,0,20,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0
pulsar-client-auth-athenz.src.main.java.org.apache.pulsar.client.impl.auth.AuthenticationDataAthenz_java,26,5,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pulsar-client-auth-sasl.src.main.java.org.apache.pulsar.client.impl.auth.AuthenticationSasl_java,189,39,2,1,0,10,10,0,0,0,220,1,0,0,0,0,0,1,0,0,1,14,14,0,0,0
pulsar-client-auth-sasl.src.main.java.org.apache.pulsar.client.impl.auth.PulsarSaslClient_java,124,23,2,1,2,3,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
pulsar-client-auth-sasl.src.main.java.org.apache.pulsar.client.impl.auth.SaslAuthenticationDataProvider_java,27,7,1,1,1,4,5,0,0,0,19,1,0,0,0,0,0,1,0,0,1,2,2,0,0,0
pulsar-client-kafka-compat.pulsar-client-kafka.src.main.java.org.apache.kafka.clients.consumer.PulsarKafkaConsumer_java,505,91,4,2,1,20,21,0,1,0,284,2,0,0,0,1,0,1,0,0,2,24,20,4,0,0
pulsar-client-kafka-compat.pulsar-client-kafka.src.main.java.org.apache.kafka.clients.producer.PulsarKafkaProducer_java,224,38,7,1,0,21,21,0,1,0,238,4,0,0,0,1,0,3,0,0,2,19,17,2,0,0
pulsar-client-kafka-compat.pulsar-client-kafka.src.main.java.org.apache.pulsar.client.kafka.compat.KafkaMessageRouter_java,14,3,0,2,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1
pulsar-client-kafka-compat.pulsar-client-kafka.src.main.java.org.apache.pulsar.client.kafka.compat.KafkaProducerInterceptorWrapper_java,163,23,4,0,1,11,12,0,1,0,113,3,0,0,0,1,0,2,0,0,2,5,4,1,0,0
pulsar-client-kafka-compat.pulsar-client-kafka.src.main.java.org.apache.pulsar.client.kafka.compat.PulsarClientKafkaConfig_java,72,13,1,3,0,4,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0
pulsar-client-kafka-compat.pulsar-client-kafka.src.main.java.org.apache.pulsar.client.kafka.compat.PulsarConsumerKafkaConfig_java,33,6,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
pulsar-client-kafka-compat.pulsar-client-kafka.src.main.java.org.apache.pulsar.client.kafka.compat.PulsarKafkaSchema_java,38,10,5,1,1,2,3,0,0,0,169,6,0,0,0,4,0,0,2,0,2,3,3,0,0,0
pulsar-client-kafka-compat.pulsar-client-kafka.src.main.java.org.apache.pulsar.client.kafka.compat.PulsarProducerKafkaConfig_java,28,6,1,2,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
pulsar-client-kafka-compat.pulsar-client-kafka_0_8.src.main.java.org.apache.kafka.clients.consumer.ConsumerConnector_java,152,26,1,1,2,12,14,0,0,0,230,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0
pulsar-client-kafka-compat.pulsar-client-kafka_0_8.src.main.java.org.apache.kafka.clients.consumer.ConsumerIterator_java,79,14,1,0,2,7,9,0,0,0,143,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0
pulsar-client-kafka-compat.pulsar-client-kafka_0_8.src.main.java.org.apache.kafka.clients.consumer.PulsarConsumerConfig_java,5,1,1,0,2,0,2,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
