"FileName","TargetIssueFreq","TargetCommitFreq","TargetChurn","ChangeFreq","ChangeChurn","Clique","Crossing","isCenter","ModularityViolation","PackageCycle","UnhealthyInheritance","UnstableInterface","isUnstableInterface"
"pmd-plsql.src.main.java.net.sourceforge.pmd.lang.plsql.ast.ASTMethodDeclarator_java","0","0","0","3","31","0","0","false","1","0","2","0","false"
"pmd-core.src.main.java.net.sourceforge.pmd.lang.antlr.AntlrTokenManager_java","0","0","0","2","8","0","0","false","0","1","0","0","false"
"pmd-core.src.main.java.net.sourceforge.pmd.cpd.LanguageFactory_java","0","0","0","0","0","0","0","false","0","0","0","0","false"
"pmd-core.src.main.java.net.sourceforge.pmd.lang.ast.xpath.internal.DeprecatedAttrLogger_java","0","0","0","5","137","1","0","false","0","3","1","0","false"
"pmd-java.src.main.java.net.sourceforge.pmd.lang.java.rule.errorprone.AvoidUsingOctalValuesRule_java","0","0","0","0","0","0","0","false","0","0","1","0","false"
"pmd-java.src.main.java.net.sourceforge.pmd.lang.java.ast.ASTBreakStatement_java","0","0","0","7","60","0","0","false","5","1","1","3","false"
"pmd-core.src.main.java.net.sourceforge.pmd.properties.MethodMultiProperty_java","0","0","0","0","0","0","0","false","0","2","2","0","false"
"pmd-visualforce.src.main.java.net.sourceforge.pmd.lang.vf.VfTokenManager_java","0","0","0","7","37","0","0","false","5","0","0","1","false"
"pmd-java.src.main.java.net.sourceforge.pmd.lang.java.rule.codestyle.ConfusingTernaryRule_java","0","0","0","1","32","0","0","false","0","0","4","0","false"
"pmd-java.src.main.java.net.sourceforge.pmd.lang.java.ast.ASTEnumDeclaration_java","0","0","0","9","90","1","1","false","6","3","1","3","false"
"pmd-core.src.main.java.net.sourceforge.pmd.RuleSetReferenceId_java","0","0","0","0","0","0","0","false","0","1","0","0","false"
"pmd-java.src.main.java.net.sourceforge.pmd.lang.java.typeresolution.typeinference.TypeInferenceResolver_java","0","0","0","1","3","1","0","false","0","1","1","0","false"
"pmd-core.src.main.java.net.sourceforge.pmd.util.DataMap_java","0","0","0","2","103","0","0","false","0","0","0","0","false"
"pmd-plsql.src.main.java.net.sourceforge.pmd.lang.plsql.ast.ASTOuterJoinType_java","0","0","0","2","29","0","0","false","0","0","0","0","false"
"pmd-java.src.main.java.net.sourceforge.pmd.lang.java.rule.errorprone.AssignmentToNonFinalStaticRule_java","0","0","0","0","0","0","0","false","0","0","4","0","false"
"pmd-core.src.main.java.net.sourceforge.pmd.ant.RuleSetWrapper_java","0","0","0","0","0","0","0","false","0","0","0","0","false"
"pmd-core.src.main.java.net.sourceforge.pmd.lang.dfa.VariableAccessException_java","0","0","0","0","0","0","0","false","0","0","0","0","false"
"pmd-objectivec.src.main.java.net.sourceforge.pmd.cpd.ObjectiveCLanguage_java","0","0","0","1","2","0","0","false","0","0","0","0","false"
"pmd-javascript.src.main.java.net.sourceforge.pmd.lang.ecmascript.ast.ASTArrayComprehension_java","0","0","0","3","17","0","0","false","1","0","2","0","false"
"pmd-java.src.main.java.net.sourceforge.pmd.lang.java.rule.codestyle.FormalParameterNamingConventionsRule_java","0","0","0","0","0","0","0","false","0","0","1","0","false"
"pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.rule.design.ExcessiveParameterListRule_java","0","0","0","0","0","0","0","false","0","0","0","0","false"
"pmd-modelica.src.main.java.net.sourceforge.pmd.lang.modelica.resolver.ModelicaSourceFileScope_java","0","0","0","1","79","1","0","false","0","1","1","0","false"
"pmd-core.src.main.java.net.sourceforge.pmd.properties.ValueParser_java","0","0","0","0","0","0","0","false","0","1","0","0","false"
"pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTThisVariableExpression_java","0","0","0","3","14","0","0","false","1","0","1","1","false"
"pmd-java.src.main.java.net.sourceforge.pmd.lang.java.ast.ASTLocalVariableDeclaration_java","1","1","64","11","187","1","3","true","7","1","2","4","false"
"pmd-jsp.src.main.java.net.sourceforge.pmd.lang.jsp.ast.SyntaxErrorException_java","0","0","0","2","47","0","0","false","0","0","0","0","false"
"pmd-java.src.main.java.net.sourceforge.pmd.lang.java.rule.design.NPathComplexityRule_java","0","0","0","4","22","0","0","false","1","0","1","0","false"
"pmd-vm.src.main.java.net.sourceforge.pmd.lang.vm.rule.errorprone.EmptyIfStmtRule_java","0","0","0","4","23","0","0","false","1","0","1","0","false"
"pmd-python.src.main.java.net.sourceforge.pmd.cpd.PythonLanguage_java","0","0","0","0","0","0","0","false","0","0","0","0","false"
"pmd-core.src.main.java.net.sourceforge.pmd.renderers.SummaryHTMLRenderer_java","2","2","3","2","3","1","0","false","0","1","2","0","false"
"pmd-vm.src.main.java.net.sourceforge.pmd.lang.vm.VmLanguageModule_java","0","0","0","1","3","0","0","false","0","1","0","0","false"
"pmd-xml.src.main.java.net.sourceforge.pmd.lang.xml.ast.XmlNode_java","0","0","0","2","11","0","0","false","0","1","1","0","false"
"pmd-java.src.main.java.net.sourceforge.pmd.lang.java.typeresolution.PMDASMClassLoader_java","0","0","0","6","60","0","0","false","0","2","0","0","false"
"pmd-scala.src.main.java.net.sourceforge.pmd.lang.scala.ast.ASTTypeTuple_java","0","0","0","5","26","0","1","false","1","0","0","2","false"
"pmd-core.src.main.java.net.sourceforge.pmd.util.TypeMap_java","0","0","0","1","5","1","0","false","0","0","0","0","false"
"pmd-java.src.main.java.net.sourceforge.pmd.lang.java.metrics.impl.visitors.CycloPathAwareDecorator_java","0","0","0","0","0","0","0","false","0","1","0","0","false"
"pmd-plsql.src.main.java.net.sourceforge.pmd.lang.plsql.symboltable.SymbolFacade_java","0","0","0","0","0","0","0","false","0","0","0","0","false"
"pmd-vm.src.main.java.net.sourceforge.pmd.lang.vm.VmHandler_java","0","0","0","7","38","0","0","false","1","1","0","0","false"
"pmd-core.src.main.java.net.sourceforge.pmd.cache.package-info_java","0","0","0","1","13","0","0","false","0","0","0","0","false"
"pmd-xml.src.main.java.net.sourceforge.pmd.lang.xml.rule.XmlRuleChainVisitor_java","0","0","0","1","6","0","0","false","0","1","0","0","false"
"pmd-kotlin.src.main.java.net.sourceforge.pmd.cpd.KotlinTokenizer_java","0","0","0","6","19","0","0","false","1","0","0","0","false"
"pmd-scala.src.main.java.net.sourceforge.pmd.lang.scala.ast.ASTDeclVal_java","0","0","0","5","26","0","1","false","1","0","0","2","false"
"pmd-core.src.main.java.net.sourceforge.pmd.cpd.AntlrTokenizer_java","0","0","0","3","21","0","0","false","0","0","1","0","false"
"pmd-core.src.main.java.net.sourceforge.pmd.properties.FileProperty_java","0","0","0","0","0","0","0","false","0","1","2","0","false"
"pmd-core.src.main.java.net.sourceforge.pmd.Report_java","1","1","1","13","271","1","0","false","1","6","0","0","false"
"pmd-vm.src.main.java.net.sourceforge.pmd.lang.vm.rule.errorprone.EmptyForeachStmtRule_java","0","0","0","4","20","0","0","false","1","0","1","0","false"
"pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTEmptyReferenceExpression_java","0","0","0","2","24","0","0","false","0","0","1","0","false"
