entity,n-revs,bugs,added,removed
core/src/main/java/org/apache/calcite/rel/rules/AggregateProjectPullUpConstantsRule.java,2,0,1,2
core/src/main/java/org/apache/calcite/rel/rules/AggregateReduceFunctionsRule.java,6,0,348,77
core/src/main/java/org/apache/calcite/rel/rules/AggregateRemoveRule.java,1,0,56,21
core/src/main/java/org/apache/calcite/rel/rules/AggregateStarTableRule.java,6,0,13,12
core/src/main/java/org/apache/calcite/rel/rules/AggregateUnionAggregateRule.java,2,0,22,3
core/src/main/java/org/apache/calcite/rel/rules/AggregateUnionTransposeRule.java,5,0,13,11
core/src/main/java/org/apache/calcite/rel/rules/AggregateValuesRule.java,1,0,1,2
core/src/main/java/org/apache/calcite/rel/rules/CalcMergeRule.java,1,0,2,1
core/src/main/java/org/apache/calcite/rel/rules/DateRangeRules.java,2,0,13,13
core/src/main/java/org/apache/calcite/rel/rules/ExchangeRemoveConstantKeysRule.java,2,0,217,16
core/src/main/java/org/apache/calcite/rel/rules/FilterCorrelateRule.java,3,1,6,7
core/src/main/java/org/apache/calcite/rel/rules/FilterJoinRule.java,6,1,63,24
core/src/main/java/org/apache/calcite/rel/rules/FilterMultiJoinMergeRule.java,2,0,34,8
core/src/main/java/org/apache/calcite/rel/rules/FilterProjectTransposeRule.java,4,0,96,27
core/src/main/java/org/apache/calcite/rel/rules/FilterTableFunctionTransposeRule.java,1,0,1,1
core/src/main/java/org/apache/calcite/rel/rules/IntersectToDistinctRule.java,1,0,1,1
core/src/main/java/org/apache/calcite/rel/rules/JoinAddRedundantSemiJoinRule.java,1,1,5,4
core/src/main/java/org/apache/calcite/rel/rules/JoinAssociateRule.java,1,0,3,3
core/src/main/java/org/apache/calcite/rel/rules/JoinProjectTransposeRule.java,2,1,15,2
core/src/main/java/org/apache/calcite/rel/rules/JoinPushExpressionsRule.java,1,0,1,1
core/src/main/java/org/apache/calcite/rel/rules/JoinPushThroughJoinRule.java,1,0,4,4
core/src/main/java/org/apache/calcite/rel/rules/JoinToCorrelateRule.java,5,1,78,62
core/src/main/java/org/apache/calcite/rel/rules/JoinToMultiJoinRule.java,2,0,7,1
core/src/main/java/org/apache/calcite/rel/rules/JoinUnionTransposeRule.java,1,0,1,1
core/src/main/java/org/apache/calcite/rel/rules/LoptMultiJoin.java,1,1,6,6
core/src/main/java/org/apache/calcite/rel/rules/LoptOptimizeJoinRule.java,2,1,6,7
core/src/main/java/org/apache/calcite/rel/rules/LoptSemiJoinOptimizer.java,2,1,24,23
core/src/main/java/org/apache/calcite/rel/rules/MatchRule.java,1,0,55,0
core/src/main/java/org/apache/calcite/rel/rules/MaterializedViewFilterScanRule.java,1,0,3,8
core/src/main/java/org/apache/calcite/rel/rules/MultiJoin.java,2,1,5,5
core/src/main/java/org/apache/calcite/rel/rules/MultiJoinOptimizeBushyRule.java,2,0,4,5
core/src/main/java/org/apache/calcite/rel/rules/MultiJoinProjectTransposeRule.java,2,0,7,10
core/src/main/java/org/apache/calcite/rel/rules/ProjectCorrelateTransposeRule.java,1,0,3,2
core/src/main/java/org/apache/calcite/rel/rules/ProjectFilterTransposeRule.java,2,0,25,1
core/src/main/java/org/apache/calcite/rel/rules/ProjectJoinJoinRemoveRule.java,2,0,145,3
core/src/main/java/org/apache/calcite/rel/rules/ProjectJoinRemoveRule.java,2,0,130,3
core/src/main/java/org/apache/calcite/rel/rules/ProjectJoinTransposeRule.java,4,1,26,8
core/src/main/java/org/apache/calcite/rel/rules/ProjectMultiJoinMergeRule.java,1,0,20,2
core/src/main/java/org/apache/calcite/rel/rules/ProjectSetOpTransposeRule.java,1,0,29,16
core/src/main/java/org/apache/calcite/rel/rules/ProjectTableScanRule.java,1,0,4,4
core/src/main/java/org/apache/calcite/rel/rules/ProjectWindowTransposeRule.java,2,0,5,6
core/src/main/java/org/apache/calcite/rel/rules/PruneEmptyRules.java,1,0,43,42
core/src/main/java/org/apache/calcite/rel/rules/PushProjector.java,5,1,22,39
core/src/main/java/org/apache/calcite/rel/rules/ReduceDecimalsRule.java,3,0,9,8
core/src/main/java/org/apache/calcite/rel/rules/ReduceExpressionsRule.java,10,1,141,62
core/src/main/java/org/apache/calcite/rel/rules/SemiJoinFilterTransposeRule.java,2,1,13,9
core/src/main/java/org/apache/calcite/rel/rules/SemiJoinJoinTransposeRule.java,2,1,14,15
