"FileName","ChangeChurn"
"tests.junit-functional.org.jgroups.tests.LargeMergeTest_java","16"
"src.org.jgroups.protocols.PEER_LOCK_java","16"
"src.org.jgroups.protocols.TCP_NIO_java","16"
"src.org.jgroups.protocols.CENTRAL_LOCK_java","16"
"src.org.jgroups.auth.SimpleToken_java","15"
"tests.junit.org.jgroups.blocks.RpcDispatcherUnicastMethodExceptionTest_java","15"
"src.org.jgroups.protocols.TCPGOSSIP_java","15"
"src.org.jgroups.protocols.BPING_java","14"
"src.org.jgroups.util.ThreadFactory_java","14"
"tests.other.org.jgroups.tests.McastSenderTest_java","14"
"src.org.jgroups.util.ResourceManager_java","14"
"src.org.jgroups.conf.XmlConfigurator_java","14"
"conf.udp-largecluster_xml","13"
"src.org.jgroups.protocols.MPING_java","13"
"src.org.jgroups.protocols.relay.SiteAddress_java","13"
"tests.junit-functional.org.jgroups.tests.MergeTest3_java","12"
"src.org.jgroups.protocols.pbcast.JoinRsp_java","12"
"tests.junit-functional.org.jgroups.tests.MergeTest2_java","12"
"tests.junit-functional.org.jgroups.tests.PropertyConvertersTest_java","12"
"tests.junit.org.jgroups.tests.ThreadFactoryTest_java","12"
"src.org.jgroups.util.MockTimeScheduler_java","12"
"src.org.jgroups.util.SizeStreamable_java","12"
"conf.tcp_xml","11"
"tests.junit-functional.org.jgroups.protocols.NAKACK_StressTest_java","11"
"src.org.jgroups.demos.Chat_java","11"
"src.org.jgroups.util.PropertiesToXML_java","10"
"tests.other.org.jgroups.tests.CheckToaOrder_java","10"
"src.org.jgroups.debug.Simulator_java","10"
"src.org.jgroups.auth.MD5Token_java","10"
"src.org.jgroups.stack.GossipData_java","10"
"conf.EncryptKeyStore_xml","10"
"conf.fast-local_xml","9"
"conf.rules_xml","9"
"tests.junit.org.jgroups.tests.CloseTest_java","9"
"tests.junit.org.jgroups.tests.NAKACK_Test_java","8"
"src.org.jgroups.conf.ProtocolConfiguration_java","8"
"src.org.jgroups.blocks.LazyRemovalCache_java","8"
"src.org.jgroups.protocols.FlowControl_java","8"
"bin.dumpdata_sh","8"
"bin.count-tests_sh","8"
"src.org.jgroups.auth.FixedMembershipToken_java","8"
"src.org.jgroups.Address_java","8"
"bin.uuperf_sh","8"
"tests.junit.org.jgroups.tests.StateTransferTest_java","8"
"src.org.jgroups.util.CreditMap_java","8"
"src.org.jgroups.jmx.JmxConfigurator_java","8"
