File Name,Project Name,Package Name,Type Name,Code Smell
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,WriteToTar,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,WriteToTar,Broken Hierarchy
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,CopyRecursiveRemoteToLocal,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,CopyRecursiveRemoteToLocal,Broken Hierarchy
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,IsUnix,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,ValidateAntFileMask,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,Cancel,Unnecessary Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,Cancel,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,FileCallableWrapper,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,TunneledInterruptedException,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,GetHomeDirectory,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,ExplicitlySpecifiedDirScanner,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,IsDescendant,Imperative Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,IsDescendant,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,IsDescendant,Broken Hierarchy
jenkins/core/src/main/java/hudson/ExtensionPoint.java,jenkins,hudson,ExtensionPoint,Unnecessary Abstraction
jenkins/core/src/main/java/hudson/ExtensionPoint.java,jenkins,hudson,ExtensionPoint,Unutilized Abstraction
jenkins/core/src/main/java/hudson/DNSMultiCast.java,jenkins,hudson,DNSMultiCast,Unutilized Abstraction
jenkins/core/src/main/java/hudson/DNSMultiCast.java,jenkins,hudson,DNSMultiCast,Deficient Encapsulation
jenkins/core/src/main/java/hudson/PluginStrategy.java,jenkins,hudson,PluginStrategy,Unutilized Abstraction
jenkins/core/src/main/java/hudson/PluginStrategy.java,jenkins,hudson,PluginStrategy,Cyclic-Dependent Modularization
jenkins/core/src/main/java/hudson/Launcher.java,jenkins,hudson,Launcher,Deficient Encapsulation
jenkins/core/src/main/java/hudson/Launcher.java,jenkins,hudson,Launcher,Unexploited Encapsulation
jenkins/core/src/main/java/hudson/Launcher.java,jenkins,hudson,Launcher,Missing Hierarchy
jenkins/core/src/main/java/hudson/Launcher.java,jenkins,hudson,Launcher,Cyclic-Dependent Modularization
jenkins/core/src/main/java/hudson/Launcher.java,jenkins,hudson,Launcher,Insufficient Modularization
jenkins/core/src/main/java/hudson/Launcher.java,jenkins,hudson,ProcStarter,Unexploited Encapsulation
jenkins/core/src/main/java/hudson/Launcher.java,jenkins,hudson,ProcStarter,Missing Hierarchy
jenkins/core/src/main/java/hudson/Launcher.java,jenkins,hudson,ProcStarter,Cyclic-Dependent Modularization
jenkins/core/src/main/java/hudson/Launcher.java,jenkins,hudson,ProcStarter,Insufficient Modularization
jenkins/core/src/main/java/hudson/Launcher.java,jenkins,hudson,LocalLauncher,Unutilized Abstraction
jenkins/core/src/main/java/hudson/Launcher.java,jenkins,hudson,DummyLauncher,Unutilized Abstraction
jenkins/core/src/main/java/hudson/Launcher.java,jenkins,hudson,RemoteLauncher,Unutilized Abstraction
jenkins/core/src/main/java/hudson/Launcher.java,jenkins,hudson,KillTask,Unutilized Abstraction
jenkins/core/src/main/java/hudson/Launcher.java,jenkins,hudson,ProcImpl,Unutilized Abstraction
jenkins/core/src/main/java/hudson/Launcher.java,jenkins,hudson,ProcImpl,Broken Hierarchy
